Time,Temperature,Wind speed,Relative humidity (%),Solar radiation,Active power of purchased electricity at the receiving end
5/8/2017 19:00,20,1.2,53,0.03,666.4869995
5/8/2017 20:00,22.3,2.3,32,0,636.2686666
5/8/2017 21:00,20.6,2.5,35,0,610.8399999
5/8/2017 22:00,20.4,3,34,0,599.7113339
5/8/2017 23:00,19.5,2.6,37,0,582.6603337
5/9/2017 0:00,18.1,1.6,58,0,561.8176676
5/9/2017 1:00,17.5,1.7,73,0,567.1833349
5/9/2017 2:00,15.1,1.5,82,0,563.3996666
5/9/2017 3:00,13.1,1.1,95,0,567.8453339
5/9/2017 4:00,15.2,2.3,80,0,565.2976688
5/9/2017 5:00,14.3,3.1,76,0.02,568.0443344
5/9/2017 6:00,14.8,2.7,65,0.32,593.5979999
5/9/2017 7:00,16,2.5,57,0.78,585.2810003
5/9/2017 8:00,16.7,2.7,59,1.14,636.7933327
5/9/2017 9:00,17.6,2.4,55,1.49,666.6756664
5/9/2017 10:00,18.1,2.4,55,1.83,684.0933328
5/9/2017 11:00,18.8,2.9,55,1.98,703.4969987
5/9/2017 12:00,18.6,2.2,51,2.15,723.0373306
5/9/2017 13:00,20,1.8,50,2.19,716.269665
5/9/2017 14:00,19.7,2.1,48,1.85,728.3663309
5/9/2017 15:00,19.9,2.6,47,1.33,729.4413314
5/9/2017 16:00,20.5,2.3,46,1.15,731.3066644
5/9/2017 17:00,20,2.7,48,0.57,709.711332
5/9/2017 18:00,19.5,2.8,48,0.2,686.9316663
5/9/2017 19:00,18.5,2.8,52,0.01,646.8210005
5/9/2017 20:00,17.8,1.9,53,0,613.6229998
5/9/2017 21:00,16.9,1.4,63,0,598.6956677
5/9/2017 22:00,15.8,0.9,71,0,602.5973332
5/9/2017 23:00,16.2,1.3,71,0,576.4609983
5/10/2017 0:00,17,1.6,76,0,578.3776653
5/10/2017 1:00,15.4,1.1,90,0,585.4223308
5/10/2017 2:00,14.8,0.8,98,0,590.2933309
5/10/2017 3:00,14.5,0.6,100,0,589.9293335
5/10/2017 4:00,14.9,1.8,100,0,587.3333341
5/10/2017 5:00,14.8,0.2,100,0,594.7176674
5/10/2017 6:00,15.2,0.4,100,0.04,629.5976666
5/10/2017 7:00,15.2,0.8,95,0.2,633.3460006
5/10/2017 8:00,15.6,1.5,96,0.34,699.3120019
5/10/2017 9:00,16,1.2,96,0.31,753.3413359
5/10/2017 10:00,16.5,1.7,91,0.58,755.7183361
5/10/2017 11:00,16.1,1.6,90,0.47,747.0286691
5/10/2017 12:00,16.3,1.5,91,0.57,752.4050019
5/10/2017 13:00,15.8,0.4,94,0.46,764.483335
5/10/2017 14:00,16,0.6,92,0.47,759.963336
5/10/2017 15:00,16.2,1,93,0.5,761.3226684
5/10/2017 16:00,16.2,0.9,94,0.46,762.8606694
5/10/2017 17:00,15.5,1.2,98,0.13,723.4040023
5/10/2017 18:00,15.6,1,98,0.13,696.1710013
5/10/2017 19:00,15.4,0.4,100,0.02,655.5476677
5/10/2017 20:00,15.5,0.8,100,0,638.0206674
5/10/2017 21:00,15.4,1.2,100,0,616.9526674
5/10/2017 22:00,15.6,0.9,100,0,629.0599998
5/10/2017 23:00,15.8,1.3,98,0,601.9983335
5/11/2017 0:00,15.7,1.2,98,0,599.6543326
5/11/2017 1:00,15.3,1.5,100,0,589.0086676
5/11/2017 2:00,15.1,1,100,0,588.7139999
5/11/2017 3:00,14.8,1.4,100,0,582.5593333
5/11/2017 4:00,14.7,0.4,100,0,591.0670008
5/11/2017 5:00,14.6,1.2,100,0.01,585.0250014
5/11/2017 6:00,15.3,1.3,100,0.23,610.184
5/11/2017 7:00,16.7,1.5,87,1.01,621.4613334
5/11/2017 8:00,18.3,1,80,1.65,670.8556668
5/11/2017 9:00,20.7,1.4,72,2.48,734.6170003
5/11/2017 10:00,22.1,1.5,66,3,753.0613315
5/11/2017 11:00,24.2,1.9,55,3.31,766.288999
5/11/2017 12:00,25,2.6,48,3.48,771.0453334
5/11/2017 13:00,26.2,2.8,44,2.91,788.6680012
5/11/2017 14:00,25.7,3.8,41,2.7,787.5573347
5/11/2017 15:00,26.8,2.5,42,2.54,794.1490012
5/11/2017 16:00,26.5,1.8,39,1.88,808.389334
5/11/2017 17:00,23.6,3.5,56,0.75,748.7356662
5/11/2017 18:00,23,1.7,58,0.15,708.4046654
5/11/2017 19:00,22.2,1.2,68,0.04,708.9693327
5/11/2017 20:00,20.9,1.7,84,0,670.6470001
5/11/2017 21:00,20.3,2.6,78,0,648.9163339
5/11/2017 22:00,18.7,2.7,88,0,655.7499997
5/11/2017 23:00,18.2,2.9,92,0,620.3670009
5/12/2017 0:00,17.5,2.6,93,0,607.5246648
5/12/2017 1:00,17.3,1.8,81,0,597.0776655
5/12/2017 2:00,16.6,1,87,0,593.4393348
5/12/2017 3:00,15.3,1.6,93,0,588.6626671
5/12/2017 4:00,14.4,1.2,98,0,583.4776657
5/12/2017 5:00,13.8,1.1,99,0.02,587.5993329
5/12/2017 6:00,16.3,0.6,95,0.34,617.4999998
5/12/2017 7:00,19.1,1.1,76,0.94,624.2453333
5/12/2017 8:00,20.4,1.1,71,1.67,671.4263333
5/12/2017 9:00,21.4,1.4,67,2.22,755.1256645
5/12/2017 10:00,22.3,0.6,62,2.49,765.9129987
5/12/2017 11:00,23.8,1.6,56,2.78,771.1396655
5/12/2017 12:00,26.4,1.4,54,3.41,800.62
5/12/2017 13:00,25.6,2.4,52,3.09,825.6806681
5/12/2017 14:00,25.7,3.9,60,2.76,842.789667
5/12/2017 15:00,25.3,4.4,62,2.04,867.6669999
5/12/2017 16:00,23,4.2,66,0.95,841.6879987
5/12/2017 17:00,21.8,3.9,69,0.46,754.862999
5/12/2017 18:00,20.7,3.4,72,0.21,718.9623324
5/12/2017 19:00,20.1,3.2,75,0.02,688.7339995
5/12/2017 20:00,19.8,3.3,80,0,665.6830004
5/12/2017 21:00,19.8,2.6,82,0,654.0360022
5/12/2017 22:00,19.7,2.5,83,0,649.5330005
5/12/2017 23:00,19.3,2.7,82,0,617.8543338
5/13/2017 0:00,19.1,2.3,85,0,611.8279994
5/13/2017 1:00,18.5,2.5,90,0,609.7576668
5/13/2017 2:00,18.1,2.2,94,0,608.6146662
5/13/2017 3:00,17.9,2.1,95,0,604.7189998
5/13/2017 4:00,18.4,2.6,95,0,610.1626671
5/13/2017 5:00,18.4,3.4,93,0,610.6380001
5/13/2017 6:00,18.8,2.5,93,0.04,619.8370001
5/13/2017 7:00,19,2.2,95,0.11,618.9033332
5/13/2017 8:00,19.2,2,96,0.17,617.243001
5/13/2017 9:00,18.5,1.4,91,0.21,617.7463331
5/13/2017 10:00,17.9,2.7,94,0.28,616.7783334
5/13/2017 11:00,17.7,2.7,96,0.38,620.9729992
5/13/2017 12:00,17.3,2.9,98,0.2,622.3593329
5/13/2017 13:00,16.5,2.7,98,0.16,607.8320003
5/13/2017 14:00,16,3,97,0.31,609.8543329
5/13/2017 15:00,15.7,3.5,98,0.23,606.937667
5/13/2017 16:00,16.3,3.1,97,0.11,616.0193333
5/13/2017 17:00,16.3,3.3,99,0.07,618.649334
5/13/2017 18:00,16.2,3.6,99,0.03,611.1523329
5/13/2017 19:00,16,3.5,99,0,601.9703338
5/13/2017 20:00,16.1,4,99,0,606.9193342
5/13/2017 21:00,16.6,2.7,96,0,600.2676672
5/13/2017 22:00,16,4.2,97,0,615.4253337
5/13/2017 23:00,16,2.1,96,0,601.0506677
5/14/2017 0:00,16.2,2.4,94,0,572.0856663
5/14/2017 1:00,16.1,2.6,95,0,579.7159993
5/14/2017 2:00,16.2,1.5,95,0,577.1079996
5/14/2017 3:00,16.2,1.5,94,0,575.2466658
5/14/2017 4:00,16.6,2.4,87,0,575.3713336
5/14/2017 5:00,16.6,3.1,82,0,576.9553336
5/14/2017 6:00,16.6,2.1,84,0.05,576.3679984
5/14/2017 7:00,16.6,2.3,83,0.15,565.4950016
5/14/2017 8:00,16.9,3.2,81,0.29,567.3223339
5/14/2017 9:00,17.2,2.9,80,0.62,560.158
5/14/2017 10:00,18.3,3.3,72,0.94,560.1866674
5/14/2017 11:00,18.4,3.1,73,1.05,569.3900008
5/14/2017 12:00,18.4,3,73,1.08,585.8036667
5/14/2017 13:00,18.6,2.6,73,0.78,571.5519997
5/14/2017 14:00,18.4,3.1,73,0.79,573.4056662
5/14/2017 15:00,19,3.1,71,0.78,578.7073338
5/14/2017 16:00,18.2,3.7,73,0.62,584.6876657
5/14/2017 17:00,17.9,2.9,74,0.37,587.7829991
5/14/2017 18:00,17.3,3.3,79,0.21,585.3496639
5/14/2017 19:00,16,2.8,85,0.05,583.4913339
5/14/2017 20:00,15.9,1.5,86,0,583.6339984
5/14/2017 21:00,15.2,2.3,87,0,585.6856663
5/14/2017 22:00,15.2,3.1,88,0,587.6376661
5/14/2017 23:00,14.8,2,90,0,571.1900011
5/15/2017 0:00,14.6,1.5,92,0,562.0420013
5/15/2017 1:00,14.5,1.5,92,0,560.1373338
5/15/2017 2:00,14.6,1.2,92,0,559.0723356
5/15/2017 3:00,14.6,1.4,91,0,564.3066683
5/15/2017 4:00,14.8,0.7,91,0,558.2736675
5/15/2017 5:00,14.7,1,92,0.01,565.436002
5/15/2017 6:00,15,1.7,91,0.1,601.330333
5/15/2017 7:00,15.1,2.9,90,0.27,599.7863333
5/15/2017 8:00,15.7,2,88,0.67,684.0133349
5/15/2017 9:00,15.4,2,89,0.44,732.1066685
5/15/2017 10:00,16,1.3,87,0.52,752.3303362
5/15/2017 11:00,16.9,0.7,86,0.55,733.4096687
5/15/2017 12:00,16.9,0.7,82,0.53,724.8356687
5/15/2017 13:00,18.1,2,78,1.32,740.116334
5/15/2017 14:00,17.9,1.6,81,1,777.8633342
5/15/2017 15:00,18,2.4,81,0.73,762.9353348
5/15/2017 16:00,18.3,2.4,81,0.57,765.0616688
5/15/2017 17:00,17.7,2.1,85,0.4,722.3996683
5/15/2017 18:00,17.3,2.6,88,0.09,677.933668
5/15/2017 19:00,17.1,2.5,89,0.01,670.0716675
5/15/2017 20:00,16.9,2,90,0,617.4726666
5/15/2017 21:00,16.2,2.2,93,0,607.8733338
5/15/2017 22:00,16,2.9,92,0,614.964334
5/15/2017 23:00,16.1,2.3,93,0,587.6460009
5/16/2017 0:00,15.9,2.6,95,0,582.8949995
5/16/2017 1:00,16.1,1.9,93,0,580.0556662
5/16/2017 2:00,15.8,2.1,95,0,577.6729998
5/16/2017 3:00,15.3,2.4,96,0,577.2036672
5/16/2017 4:00,15.2,1.5,93,0,565.927336
5/16/2017 5:00,14.7,1.9,93,0.02,569.8869985
5/16/2017 6:00,15.6,2,88,0.23,598.7833332
5/16/2017 7:00,16.9,1.8,71,0.57,570.9586665
5/16/2017 8:00,18.3,2,59,1.74,642.9866674
5/16/2017 9:00,18.8,1.4,57,2.06,681.4969998
5/16/2017 10:00,20.1,1.7,57,2.47,663.3606677
5/16/2017 11:00,21.4,1.4,56,2.62,666.0070001
5/16/2017 12:00,21.6,1.8,54,3,700.8169993
5/16/2017 13:00,21.4,2.3,55,2.12,707.119332
5/16/2017 14:00,21.9,3.2,54,1.97,697.085999
5/16/2017 15:00,21.5,2.9,54,1.64,713.7973319
5/16/2017 16:00,20.5,3.4,53,0.65,717.4089979
5/16/2017 17:00,19.8,3.6,57,0.43,700.4739996
5/16/2017 18:00,18.7,2.9,57,0.15,669.4243331
5/16/2017 19:00,18.1,2.1,58,0.02,648.7626676
5/16/2017 20:00,17.2,2.1,66,0,598.0446658
5/16/2017 21:00,17.1,1.6,67,0,580.5019971
5/16/2017 22:00,16.8,1.3,72,0,593.3063355
5/16/2017 23:00,17.3,1.3,72,0,564.2423344
5/17/2017 0:00,16.6,1.7,76,0,561.0143327
5/17/2017 1:00,15.7,2.1,84,0,556.5406678
5/17/2017 2:00,16,2,83,0,563.1486682
5/17/2017 3:00,15.8,2.6,81,0,556.8893338
5/17/2017 4:00,15.5,3,77,0,555.8199999
5/17/2017 5:00,15,2.5,75,0.01,560.009335
5/17/2017 6:00,15.2,3.2,72,0.1,599.1310003
5/17/2017 7:00,14.7,2,70,0.13,618.9103337
5/17/2017 8:00,15.9,2.6,64,0.47,662.2883347
5/17/2017 9:00,16.5,2.8,59,1.35,711.6756685
5/17/2017 10:00,15.9,2,63,0.7,713.5100021
5/17/2017 11:00,16.8,2.2,65,1.02,720.0566689
5/17/2017 12:00,16.8,3.2,62,1.18,711.3150013
5/17/2017 13:00,17.1,2.2,62,1.5,745.8803347
5/17/2017 14:00,17,1.3,65,0.65,737.9006682
5/17/2017 15:00,15.1,1.2,80,0.3,750.9636697
5/17/2017 16:00,14.4,1.9,85,0.19,754.4410024
5/17/2017 17:00,15.7,1.4,75,0.42,695.7036682
5/17/2017 18:00,15.3,1.6,76,0.24,648.9946671
5/17/2017 19:00,14.5,1.8,79,0.05,631.7380006
5/17/2017 20:00,14.4,1.7,77,0,603.4900005
5/17/2017 21:00,13.2,0.8,86,0,588.3623334
5/17/2017 22:00,11.9,1.4,94,0,599.0306673
5/17/2017 23:00,11.9,1.5,96,0,570.3803349
5/18/2017 0:00,12,1.9,98,0,569.2493348
5/18/2017 1:00,13.8,1.3,95,0,567.0973359
5/18/2017 2:00,13.3,1.5,97,0,568.4980019
5/18/2017 3:00,13.2,0.9,98,0,560.3233354
5/18/2017 4:00,14.2,1.3,91,0,566.1520007
5/18/2017 5:00,12.4,1.4,97,0.02,573.1906675
5/18/2017 6:00,14.9,0.5,90,0.31,592.5103332
5/18/2017 7:00,17.4,1.3,77,1.08,600.7909995
5/18/2017 8:00,17.7,1.5,76,1.22,677.6193343
5/18/2017 9:00,18.6,1.6,74,0.99,675.3639998
5/18/2017 10:00,20.4,1.8,67,1.93,697.7886655
5/18/2017 11:00,19.2,2.9,67,2.01,738.0176663
5/18/2017 12:00,16.7,1.7,89,0.48,737.2946678
5/18/2017 13:00,17.8,2.8,85,1.3,723.3416669
5/18/2017 14:00,18.8,4.3,78,2.6,719.9756656
5/18/2017 15:00,20,2.8,68,2.41,727.5283322
5/18/2017 16:00,20.5,2.8,60,1.59,724.7353319
5/18/2017 17:00,20,2.7,66,1.2,701.0289993
5/18/2017 18:00,18.6,2.6,76,0.5,678.1263337
5/18/2017 19:00,17.5,1.7,84,0.06,660.0773333
5/18/2017 20:00,16.1,1.3,94,0,630.9926662
5/18/2017 21:00,14.6,1.6,99,0,615.035
5/18/2017 22:00,14.5,1.3,100,0,625.0276673
5/18/2017 23:00,13.6,1.5,100,0,590.9403328
5/19/2017 0:00,13.3,0.8,100,0,579.6309991
5/19/2017 1:00,13,1.9,100,0,576.4433324
5/19/2017 2:00,12.2,1.2,100,0,568.1299995
5/19/2017 3:00,11.8,0.9,100,0,572.6786681
5/19/2017 4:00,11.6,0.6,100,0,565.9656669
5/19/2017 5:00,11.3,1.3,100,0.03,577.7583336
5/19/2017 6:00,14,0.2,100,0.31,596.4423327
5/19/2017 7:00,16.2,0.8,100,0.89,602.405333
5/19/2017 8:00,17.5,0.7,85,1.84,646.5010006
5/19/2017 9:00,20.8,0.7,73,2.48,692.8866664
5/19/2017 10:00,21.2,1.5,64,2.86,693.546666
5/19/2017 11:00,22.6,1.8,54,3.43,708.8193325
5/19/2017 12:00,24.5,2,45,3.58,709.964665
5/19/2017 13:00,24.9,2.8,42,3.48,724.1009989
5/19/2017 14:00,26.1,2.1,41,3.21,742.2466664
5/19/2017 15:00,25.9,2.8,44,2.24,755.183
5/19/2017 16:00,24.4,3.6,56,1.73,757.4369997
5/19/2017 17:00,23.6,4.3,61,1.29,703.9113321
5/19/2017 18:00,22,3.7,63,0.51,684.9346665
5/19/2017 19:00,20.5,3.1,69,0.06,646.1370014
5/19/2017 20:00,20,2,64,0,613.3400007
5/19/2017 21:00,19.1,2.1,74,0,599.770335
5/19/2017 22:00,18.3,1.9,81,0,624.9863339
5/19/2017 23:00,17.3,2.1,86,0,590.809667
5/20/2017 0:00,15.4,1.5,97,0,583.2960002
5/20/2017 1:00,14.5,1.1,98,0,578.9163318
5/20/2017 2:00,14.2,1.1,100,0,582.5490001
5/20/2017 3:00,13.8,1.3,100,0,575.0193317
5/20/2017 4:00,13.7,1,100,0,577.7596657
5/20/2017 5:00,13.5,0.2,100,0.03,575.0006668
5/20/2017 6:00,16,1,100,0.41,579.027334
5/20/2017 7:00,18.7,0.7,86,1.08,568.2196654
5/20/2017 8:00,21.3,1.5,73,1.81,553.4906677
5/20/2017 9:00,22.6,1.8,64,2.46,554.2100003
5/20/2017 10:00,24.3,1.2,59,2.97,569.2763348
5/20/2017 11:00,26.4,1.5,50,3.25,567.8189993
5/20/2017 12:00,27,1.5,45,3.36,578.6936664
5/20/2017 13:00,28.6,1.7,41,3.31,579.4960005
5/20/2017 14:00,28.9,1.3,39,2.99,594.642668
5/20/2017 15:00,29.4,1.3,36,2.5,609.5176672
5/20/2017 16:00,29.3,2.2,34,1.85,620.2040002
5/20/2017 17:00,28,4.2,35,1.13,622.3983327
5/20/2017 18:00,25.5,4,54,0.48,642.0690009
5/20/2017 19:00,23.1,2.5,62,0.07,624.7623348
5/20/2017 20:00,21.8,2,64,0,616.972334
5/20/2017 21:00,19.4,1.5,81,0,624.0636679
5/20/2017 22:00,18,1.5,84,0,638.1193335
5/20/2017 23:00,17.3,1.2,90,0,623.6070002
5/21/2017 0:00,16.6,1.4,95,0,619.6660007
5/21/2017 1:00,16.5,1.1,97,0,585.6833334
5/21/2017 2:00,16.1,1,99,0,604.5926667
5/21/2017 3:00,16,0.8,100,0,599.8766653
5/21/2017 4:00,15.8,0.5,100,0,604.0553333
5/21/2017 5:00,15.4,0.9,100,0.03,602.6466657
5/21/2017 6:00,17.5,0.2,100,0.38,597.7370005
5/21/2017 7:00,20.5,0.5,83,1.03,583.387667
5/21/2017 8:00,23.4,0.9,67,1.74,586.538667
5/21/2017 9:00,24.6,0.7,62,2.36,591.6229997
5/21/2017 10:00,26.4,1.5,56,2.91,598.2566662
5/21/2017 11:00,28.1,1.6,49,3.28,602.6166661
5/21/2017 12:00,29.5,2.3,42,3.42,607.2740013
5/21/2017 13:00,30.5,3.1,40,3.32,611.2406669
5/21/2017 14:00,30.9,2.6,32,3.01,606.0416671
5/21/2017 15:00,31.3,3.7,29,2.57,620.4666664
5/21/2017 16:00,30.9,3.4,33,1.91,627.5206667
5/21/2017 17:00,29.2,4.2,39,1.19,641.3393331
5/21/2017 18:00,26.5,4.3,50,0.44,630.7140015
5/21/2017 19:00,24.5,2.7,58,0.05,625.3656673
5/21/2017 20:00,23.2,2,57,0,611.7903326
5/21/2017 21:00,22.2,3.1,58,0,592.5996636
5/21/2017 22:00,20.8,2.6,70,0,618.4619998
5/21/2017 23:00,19.5,1.9,82,0,602.1010001
5/22/2017 0:00,17.7,1.1,90,0,602.971667
5/22/2017 1:00,17.2,0.9,95,0,598.6803327
5/22/2017 2:00,17,0.9,98,0,600.8693333
5/22/2017 3:00,16.5,1.9,98,0,598.2709996
5/22/2017 4:00,16.9,1.9,98,0,599.1666677
5/22/2017 5:00,17.1,2,97,0.02,599.4623331
5/22/2017 6:00,19.4,1.7,90,0.38,630.8020011
5/22/2017 7:00,21.2,1.7,79,1,625.3250001
5/22/2017 8:00,22.3,1.8,76,1.36,699.2306663
5/22/2017 9:00,23.3,1.9,69,1.64,765.8509987
5/22/2017 10:00,24.9,2.7,64,2.27,795.395665
5/22/2017 11:00,26.9,3.1,56,3.14,820.1643331
5/22/2017 12:00,28.1,3.4,51,3.41,819.2766679
5/22/2017 13:00,28.8,5.1,42,3.35,824.6263347
5/22/2017 14:00,28,4.9,34,3.02,788.0653339
5/22/2017 15:00,28.2,4.9,33,2.61,791.995001
5/22/2017 16:00,26.7,5.2,36,2,793.5020008
5/22/2017 17:00,25.9,4.3,37,1.28,753.8366664
5/22/2017 18:00,24.5,4.5,42,0.58,699.2443321
5/22/2017 19:00,22.7,3.9,56,0.08,670.0586657
5/22/2017 20:00,22,3.1,59,0,637.8146679
5/22/2017 21:00,21.3,3.7,65,0,626.7800014
5/22/2017 22:00,20.2,2.6,72,0,632.4350016
5/22/2017 23:00,19.8,2.6,75,0,598.5266673
5/23/2017 0:00,18.9,1.9,79,0,601.2603338
5/23/2017 1:00,17.3,1.6,88,0,591.2906656
5/23/2017 2:00,17.6,2.2,86,0,590.2459972
5/23/2017 3:00,16.9,2.1,90,0,585.3576669
5/23/2017 4:00,16.4,2.2,93,0,586.3409988
5/23/2017 5:00,16.8,2.2,92,0.04,591.0726667
5/23/2017 6:00,18.4,2.5,86,0.43,615.1910009
5/23/2017 7:00,20.5,2.7,78,1.09,616.1753343
5/23/2017 8:00,21.7,2.6,70,1.71,689.2333316
5/23/2017 9:00,23.1,2.8,66,1.81,764.0663319
5/23/2017 10:00,23.7,4,64,1.89,777.6023319
5/23/2017 11:00,25,4.2,57,2.45,788.540666
5/23/2017 12:00,26.1,4.7,56,3.4,793.8240005
5/23/2017 13:00,27.1,5.3,31,3.37,782.231335
5/23/2017 14:00,26.1,5.2,45,3.11,792.7543346
5/23/2017 15:00,26,5.9,35,2.67,785.7416679
5/23/2017 16:00,25.6,6.5,38,2.06,804.594666
5/23/2017 17:00,25,5.8,39,1.3,745.7786661
5/23/2017 18:00,23.2,4.9,53,0.41,685.6406654
5/23/2017 19:00,21.9,3,60,0.05,662.1256668
5/23/2017 20:00,21.4,4.2,61,0,628.963001
5/23/2017 21:00,20.9,4.1,69,0,634.8490024
5/23/2017 22:00,20.5,4.8,74,0,635.7646676
5/23/2017 23:00,19,2.1,82,0,613.2389998
5/24/2017 0:00,19.2,2.3,82,0,603.5723333
5/24/2017 1:00,19.3,2.8,83,0,603.0983326
5/24/2017 2:00,19.1,2.6,86,0,599.7883328
5/24/2017 3:00,19.2,2.6,86,0,597.8796671
5/24/2017 4:00,19,2.1,88,0,601.6776682
5/24/2017 5:00,19,1.8,89,0.02,611.4293336
5/24/2017 6:00,19.8,2.7,87,0.25,641.4006667
5/24/2017 7:00,21.1,3.1,82,0.71,641.7866676
5/24/2017 8:00,21.9,3.6,74,0.93,698.2686669
5/24/2017 9:00,21.9,3.3,73,1.09,771.5806651
5/24/2017 10:00,22.4,2.5,69,0.56,788.7633326
5/24/2017 11:00,22,0.2,77,0.46,802.0099984
5/24/2017 12:00,23.9,2.8,60,1.37,796.2029983
5/24/2017 13:00,24.7,2.9,54,1.25,802.2133317
5/24/2017 14:00,24.8,2.8,55,1.51,824.4246649
5/24/2017 15:00,24.3,2.8,55,0.96,824.9636646
5/24/2017 16:00,24.1,3,52,0.35,800.3949984
5/24/2017 17:00,23.9,2.6,55,0.33,765.4773316
5/24/2017 18:00,23.1,2.1,59,0.14,726.0589984
5/24/2017 19:00,22.3,2.2,67,0.02,703.1209996
5/24/2017 20:00,21.6,1.5,77,0,685.7013324
5/24/2017 21:00,21.1,1.9,82,0,666.3593336
5/24/2017 22:00,20.4,1.7,86,0,667.8113329
5/24/2017 23:00,20.6,1.9,88,0,637.7820007
5/25/2017 0:00,20.2,1.5,93,0,637.734335
5/25/2017 1:00,19.5,0.6,96,0,632.5206678
5/25/2017 2:00,19.4,0.9,96,0,628.1893349
5/25/2017 3:00,19.1,1.1,98,0,625.4586673
5/25/2017 4:00,19.7,1.1,96,0,629.2463339
5/25/2017 5:00,19.6,1.7,98,0.01,635.2573342
5/25/2017 6:00,19.8,1.5,98,0.07,674.6126673
5/25/2017 7:00,20.1,1.9,97,0.27,676.1213333
5/25/2017 8:00,20.3,2.1,97,0.39,743.6923333
5/25/2017 9:00,20.9,1.7,96,0.6,802.6946669
5/25/2017 10:00,21.1,1.5,93,0.77,826.2413342
5/25/2017 11:00,21.6,2.7,86,1.38,844.495334
5/25/2017 12:00,19.6,1.8,95,0.22,837.0333343
5/25/2017 13:00,19.4,2.3,97,0.2,848.2686679
5/25/2017 14:00,18.7,1.9,97,0.16,815.0320014
5/25/2017 15:00,19.3,2,94,0.46,812.7820012
5/25/2017 16:00,18.8,0.9,96,0.19,818.7523349
5/25/2017 17:00,19.4,1.5,94,0.29,780.0843333
5/25/2017 18:00,18.3,2.4,94,0.17,731.191
5/25/2017 19:00,17.5,1.6,94,0.01,706.3283342
5/25/2017 20:00,17.2,1.7,94,0,648.5946667
5/25/2017 21:00,16.9,1.8,96,0,637.5030006
5/25/2017 22:00,16.9,1.8,96,0,641.9290005
5/25/2017 23:00,17,1.5,95,0,614.6859994
5/26/2017 0:00,17,2.2,94,0,608.7169997
5/26/2017 1:00,17,1.4,95,0,604.7030011
5/26/2017 2:00,16.9,2.4,94,0,600.3386667
5/26/2017 3:00,16.7,1.9,94,0,598.7046671
5/26/2017 4:00,16.5,3.3,94,0,594.3680012
5/26/2017 5:00,16.2,3.1,95,0.01,601.5560006
5/26/2017 6:00,16.5,2.5,95,0.07,632.9003328
5/26/2017 7:00,16.5,3.2,96,0.12,638.3690009
5/26/2017 8:00,16.7,2.5,97,0.19,702.4860014
5/26/2017 9:00,16.8,2.5,97,0.23,734.9236692
5/26/2017 10:00,16.9,3.2,97,0.41,766.7380024
5/26/2017 11:00,16.7,3.6,97,0.34,759.6716699
5/26/2017 12:00,16.9,4.5,98,0.25,771.7060028
5/26/2017 13:00,16.9,2.4,97,0.39,775.3116692
5/26/2017 14:00,17.1,2,97,0.23,786.0416683
5/26/2017 15:00,17.2,1.9,97,0.27,786.0253345
5/26/2017 16:00,17.1,1.8,98,0.29,771.2210033
5/26/2017 17:00,16.9,2.2,98,0.37,749.5563353
5/26/2017 18:00,17,1.6,97,0.22,701.7473351
5/26/2017 19:00,17,1.8,97,0.05,685.5936686
5/26/2017 20:00,17,1.8,97,0,653.1296671
5/26/2017 21:00,17,1.9,97,0,639.0093336
5/26/2017 22:00,17.2,1.1,97,0,639.181334
5/26/2017 23:00,16.9,1.8,98,0,609.7720003
5/27/2017 0:00,16.5,1.8,97,0,603.7933335
5/27/2017 1:00,16.5,2,98,0,594.8383336
5/27/2017 2:00,16.4,2.2,98,0,596.9506673
5/27/2017 3:00,16.2,2.4,98,0,585.5053334
5/27/2017 4:00,15.9,2.3,98,0,589.966666
5/27/2017 5:00,15.9,2.8,97,0,592.260002
5/27/2017 6:00,15.9,2.8,96,0.06,603.2000007
5/27/2017 7:00,16.1,3.4,96,0.14,594.332
5/27/2017 8:00,16.7,2.5,95,0.46,588.9800007
5/27/2017 9:00,17.8,3,91,0.89,588.9719993
5/27/2017 10:00,17.9,2.9,88,1.58,579.9010003
5/27/2017 11:00,17.9,4.7,89,1.78,587.0006661
5/27/2017 12:00,18.4,4.6,86,1.62,585.1866663
5/27/2017 13:00,19.5,3.4,80,2.14,586.3853334
5/27/2017 14:00,20.1,3.1,79,2.08,595.6286666
5/27/2017 15:00,20.2,3.6,74,1.99,603.5726663
5/27/2017 16:00,19.7,3.5,74,1.34,605.4903334
5/27/2017 17:00,19.5,3.6,72,1.36,605.0370008
5/27/2017 18:00,18.7,3.2,74,0.6,618.0966677
5/27/2017 19:00,17.9,2.8,77,0.09,610.658667
5/27/2017 20:00,17,1.9,86,0,609.3216672
5/27/2017 21:00,16.8,2.6,86,0,598.9416675
5/27/2017 22:00,16.9,2.4,84,0,612.7480007
5/27/2017 23:00,16.6,2.1,84,0,587.0656665
5/28/2017 0:00,16.9,2.6,79,0,565.2740001
5/28/2017 1:00,16.8,2.1,78,0,569.7780004
5/28/2017 2:00,16.9,1.7,79,0,571.9843344
5/28/2017 3:00,16.6,1.1,82,0,564.8873341
5/28/2017 4:00,16.3,1.4,84,0,565.9510028
5/28/2017 5:00,15.5,1.4,93,0.02,567.5203353
5/28/2017 6:00,16.8,1.3,83,0.17,565.1823342
5/28/2017 7:00,17.8,1.6,76,0.43,549.1586671
5/28/2017 8:00,18.9,1.4,73,0.82,528.0060022
